periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Fevers,IDSR Other Viral Haemorrhagic Fevers Total,MOH 515 Rev 2020_Number of over 5 years cases with fever for less than 7 days,MOH 515 Rev 2020_Number of under 5 years cases with fever for less than 7 days,MOH_744A_No. of Neurological disorders
202410,October 2024,202410,,RScEHA3V38d,Fafi Sub County,KE_SubCounty_2990,,,,81,76,
202410,October 2024,202410,,fNCuk4Lpsnh,Marakwet West Sub County,KE_SubCounty_2983,,,,97,55,
202410,October 2024,202410,,fNROL0qm8De,Narok North Sub County,KE_SubCounty_3176,,,,,12,
202410,October 2024,202410,,OZiGQn2R8kK,Loima Sub County,KE_SubCounty_3222,,,,53,293,
202410,October 2024,202410,,gwYTo0wITYX,Kandara Sub County,KE_SubCounty_3134,,,,,1,
202410,October 2024,202410,,uyeif4CPqHt,Hulugho Sub County,KE_SubCounty_2989,,,,,17,
202410,October 2024,202410,,tvkI2HSIRW9,Matayos Sub County,KE_SubCounty_2976,,,,2397,2172,115
202410,October 2024,202410,,XvpLXU47BKs,Embakasi Central Sub County,KE_SubCounty_3145,,,,,,126
202410,October 2024,202410,,orUwYD52An3,Tongaren Sub County,KE_SubCounty_2964,,,,2292,315,
202410,October 2024,202410,,vbauk0RRq9N,Kitui Rural Sub County,KE_SubCounty_3072,,,,2,8,
202410,October 2024,202410,,FKt9UVErwh3,Aroo Sub County,,,,,257,153,
202410,October 2024,202410,,ZCYATXdLsL1,Mt Elgon Sub County,KE_SubCounty_2972,,,,351,93,
202410,October 2024,202410,,J69iWev2zwu,Lagdera Sub County,KE_SubCounty_2992,,,,52,27,
202410,October 2024,202410,,lGg3wEy784X,Malindi Sub County,KE_SubCounty_3042,,,,3,4,6
202410,October 2024,202410,,lQkHbTC1iRg,Garissa Sub County,KE_SubCounty_2994,,,,,6,457
202410,October 2024,202410,,zQEuNRaPYgE,Subukia Sub County,KE_SubCounty_3160,,,,3,,
202410,October 2024,202410,,Lm9RMwhIu3G,Olkalou Sub County,KE_SubCounty_3186,,,,,,5
202410,October 2024,202410,,wt8cPHWfkfu,Bureti Sub County,KE_SubCounty_3025,,,,103,52,
202410,October 2024,202410,,yhCUgGcCcOo,Machakos County,KE_County_16,,,,61,192,240
202410,October 2024,202410,,JsH2bnvNt2d,Tana River County,KE_County_4,,,,721,355,
202410,October 2024,202410,,UGFoTN6rMVy,Lokiriama Sub County,,,,,,4,
202410,October 2024,202410,,gLD3Q9fHpvy,Muthambi Sub County,KE_SubCounty_3259,,,,,1,
202410,October 2024,202410,,nrI2khZx3d0,Kilifi County,KE_County_3,,,,484,919,114
202410,October 2024,202410,,SLPIfy5xLqW,Embu North Sub County,KE_SubCounty_3296,,,,5,4,
202410,October 2024,202410,,ABy8CNqf2e7,Kwanza Sub County,KE_SubCounty_3219,,,,78,65,
202410,October 2024,202410,,YzEDO9Mq4TR,Kisumu West Sub County,KE_SubCounty_3067,,,,955,987,8
202410,October 2024,202410,,Sq2fLWnOCGg,Aldai Sub County,KE_SubCounty_3171,,,,,167,
202410,October 2024,202410,,HEsM6W2ImQR,Gatundu North Sub County,KE_SubCounty_3039,,,,,5,
202410,October 2024,202410,,pJDgmrxMQTn,Kalama Sub County,KE_SubCounty_3254,,,,,15,
202410,October 2024,202410,,g6gTzQ5nfYq,Kajiado East Sub County,KE_SubCounty_3008,,,,7,9,
202410,October 2024,202410,,lb5LzWiUX8Y,Kabete Sub County,KE_SubCounty_3032,,,,,13,
202410,October 2024,202410,,fVra3Pwta0Q,Migori County,KE_County_44,,,,3912,2706,11
202410,October 2024,202410,,AXNntZ7T30a,Kibish Sub County,KE_SubCounty_3226,,,,12,1,
202410,October 2024,202410,,JKNaaTjVapG,Kirinyaga Central Sub County,KE_SubCounty_3048,,,,7,6,
202410,October 2024,202410,,cxjRPbvhjzr,Nyamira Sub County,KE_SubCounty_3181,,,,327,75,9
202410,October 2024,202410,,hpcb7MYi6nc,Masinga Sub County,KE_SubCounty_3098,Masinga Constituency is an electoral constituency in Kenya. It is one of the constituencies in Machakos County,,,58,70,
202410,October 2024,202410,,m9gdonbVXjZ,Bomet Central Sub County,KE_SubCounty_2960,,,,29,21,
202410,October 2024,202410,,fT37q3rXQ35,Rongo Sub County,KE_SubCounty_3126,,,,780,312,
202410,October 2024,202410,,iy93Mmi73Or,Likoni Sub County,KE_SubCounty_3128,,,,76,86,
202410,October 2024,202410,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,,45,30,
202410,October 2024,202410,,SCbMzaOeTuR,Pokot Central Sub County,KE_SubCounty_3246,,,,23,23,
202410,October 2024,202410,,wYsCfCAUWNB,Kajiado West Sub County,KE_SubCounty_3007,,,,101,105,
202410,October 2024,202410,,VDlzh6w4LKv,Kiharu Sub County,KE_SubCounty_3137,,,,,,5
202410,October 2024,202410,,iGkXVHBAqXX,Kiliwehiri Sub County,KE_SubCounty_3273,,,,23,55,
202410,October 2024,202410,,j8o6iO4Njsi,Kitui County,KE_County_15,,,,446,511,
202410,October 2024,202410,,Q4xAPhWUnYC,Tigania West Sub County,KE_SubCounty_3115,,,,61,97,
202410,October 2024,202410,,CUjthlounWV,Kanduyi Sub County,KE_SubCounty_2968,,,,1257,498,3
202410,October 2024,202410,,OOF3UX4yOt7,Vihiga Sub County,KE_SubCounty_3237,,,,723,490,9
202410,October 2024,202410,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,,1459,350,9
202410,October 2024,202410,,tAbBVBbueqD,Kisumu County,KE_County_42,,,,6735,7737,195
202410,October 2024,202410,,HK5SUCMQmsw,Turkana West Sub County,KE_SubCounty_3224,,,,162,301,
202410,October 2024,202410,,NrGORu301bx,Merti Sub County,KE_SubCounty_3005,,,,,36,
202410,October 2024,202410,,OK0hW8DFHq3,Rongai Sub County,KE_SubCounty_3159,,,,2,24,
202410,October 2024,202410,,KMWrMZrlO5u,Magarini Sub County,KE_SubCounty_3041,,,,51,133,
202410,October 2024,202410,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,,5909,3482,9
202410,October 2024,202410,,Yl9UDBnDvvW,Koibatek Sub County,KE_SubCounty_2953,,,,,8,
202410,October 2024,202410,,sjlSPeRgl7d,Shinyalu Sub County,KE_SubCounty_3012,,,,1006,613,
202410,October 2024,202410,,W6Err8cQf5J,Nandi Hills Sub County,KE_SubCounty_3170,,,,,17,
202410,October 2024,202410,,zCCIu1Vi3Wh,Bonchari Sub County,KE_SubCounty_3061,,,,506,375,
202410,October 2024,202410,,ZOdhgR19Akq,Lugari Sub County,KE_SubCounty_3022,,,,1569,494,
202410,October 2024,202410,,YqYSkwmOtiR,Bomachoge Chache Sub County,KE_SubCounty_3057,,,,400,287,
202410,October 2024,202410,,v5qbFUgfIoF,Nyamira North Sub County,KE_SubCounty_3180,,,,425,139,
202410,October 2024,202410,,KuprsuBe1l0,Turbo Sub County,KE_SubCounty_3231,,,,279,182,
202410,October 2024,202410,,ntRK47D5dYL,Bomachoge Borabu Sub County,KE_SubCounty_3059,,,,4,35,
202410,October 2024,202410,,pzZHpL2ueIn,Kiminini Sub County,KE_SubCounty_3216,,,,2,57,23
202410,October 2024,202410,,uov0yFMw9Qm,Wajir East Sub County,KE_SubCounty_3242,,,,,,5
202410,October 2024,202410,,PKeFksHlJkB,Gem Sub County,KE_SubCounty_3202,,,,1987,1030,
202410,October 2024,202410,,mCGytMcMf6y,Suba North Sub County,KE_SubCounty_2996,,,,1321,411,
202410,October 2024,202410,,VtuwXD7O1O9,Suna West Sub County,KE_SubCounty_3123,,,,473,219,
202410,October 2024,202410,,EcRytSSIkUq,Gatundu South Sub County,KE_SubCounty_3040,,,,,15,
202410,October 2024,202410,,XlYC8FMUgxi,Buuri West Sub County,KE_SubCounty_3260,,,,101,49,
202410,October 2024,202410,,NjWSbQTwys4,Lamu County,KE_County_5,,,,7,46,32
202410,October 2024,202410,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,,,3,103
202410,October 2024,202410,,Y52XNJ50hYb,Meru County,KE_County_12,,,,351,388,
202410,October 2024,202410,,RJyUfi5BQUm,Laikipia North Sub County,KE_SubCounty_3085,,,,11,35,
202410,October 2024,202410,,G6PJ5kFVAuO,Navakholo Sub County,KE_SubCounty_3018,,,,1294,693,
202410,October 2024,202410,,IBDoGsLdhvt,Mwatate Sub County,KE_SubCounty_3207,,,,18,22,
202410,October 2024,202410,,vvOK1BxTbet,Baringo County,KE_County_30,,,,703,623,
202410,October 2024,202410,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,,,9803,3796,19
202410,October 2024,202410,,jOVcLeZQSsS,Kikuyu Sub County,KE_SubCounty_3031,,,,,1,
202410,October 2024,202410,,o36zCRjSd4G,Samburu County,KE_County_25,,,,178,452,
202410,October 2024,202410,,fVSw60UAC3W,Oljoroorok Sub County,KE_SubCounty_3185,"Oljoroorok is one of the five Sub counties in Nyandarua County. It has a population of 97508 FY 2017/2018 as per 2009 pn, census",,,4,7,
202410,October 2024,202410,,SBz4c48i24Y,Kiambu Town Sub County,KE_SubCounty_3034,,,,,12,15
202410,October 2024,202410,,aDp1odOWYC1,Embakasi South Sub County,KE_SubCounty_3147,,,,,,25
202410,October 2024,202410,,xAl2ixfcOFU,Transmara South Sub County,3275,,,,64,37,
202410,October 2024,202410,,D2lsuEzZAJP,Nyatike Sub County,KE_SubCounty_3121,,,,393,740,
202410,October 2024,202410,,AFIlzKNxXST,Imenti South Sub County,KE_SubCounty_3110,,,,44,44,
202410,October 2024,202410,,tSKDWoVKiPo,Kaloleni Sub County,KE_SubCounty_3045,,,,,,108
202410,October 2024,202410,,ZhhyithPNoI,Kibwezi East Sub County,KE_SubCounty_3099,,,,3,41,
202410,October 2024,202410,,C1xuoa1NAMm,Mvita Sub County,KE_SubCounty_3127,,,,,,167
202410,October 2024,202410,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,,126,137,49
202410,October 2024,202410,,Lfxw0DfD4jN,Lamu West Sub County,KE_SubCounty_3089,,,,7,46,
202410,October 2024,202410,,aiqi2bz0IMI,Juja Sub County,KE_SubCounty_3038,,,,,25,
202410,October 2024,202410,,QBwORnYdu0e,Kuresoi North Sub County,KE_SubCounty_3161,,,,29,29,
202410,October 2024,202410,,BE6HMtlHyl1,Ikolomani Sub County,KE_SubCounty_3011,,,,675,214,
202410,October 2024,202410,,NZphHeczehh,Cheptais Sub County,KE_SubCounty_1289,,,,734,151,
202410,October 2024,202410,,ABuzigW8Lzw,Borabu Sub County,KE_SubCounty_3179,,,,75,25,
202410,October 2024,202410,,ZNXf7qiVh3t,Tharaka North Sub County,KE_SubCounty_3212,,,,,19,
202410,October 2024,202410,,jkG3zaihdSs,Nairobi County,KE_County_47,,31,,,8,219
202410,October 2024,202410,,WHG67QCDRS9,South Mugirango Sub County,KE_SubCounty_3060,,,,711,451,
202410,October 2024,202410,,OpLt8IgyHop,Kisumu Central Sub County,KE_SubCounty_3066,,,,811,814,63
202410,October 2024,202410,,yZJJPoSGhY6,Naivasha Sub County,KE_SubCounty_3164,,,,11,67,17
202410,October 2024,202410,,E7tkGikenbD,Githunguri Sub County,KE_SubCounty_3035,,,,,3,
202410,October 2024,202410,,BDxUGx86itV,Imenti North Sub County,KE_SubCounty_3113,,,,2,,
202410,October 2024,202410,,HoRW5aISmiD,Suba South Sub County,KE_SubCounty_2995,,,,2501,535,
202410,October 2024,202410,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,,,318,222,104
202410,October 2024,202410,,BoDytkJQ4Qi,Makueni County,KE_County_17,,,,362,581,
202410,October 2024,202410,,R6f9znhg37c,Mandera County,KE_County_9,,,,93,537,
202410,October 2024,202410,,RAnL5kBKMIt,Kinangop Sub County,KE_SubCounty_3188,,,,,18,
202410,October 2024,202410,,i2Y2fyNoFyZ,Ndhiwa Sub County,KE_SubCounty_2997,,,,1408,886,
202410,October 2024,202410,,hBU8B1KI12P,Gilgil Sub County,KE_SubCounty_3163,Sub county level Office,,,1,14,
202410,October 2024,202410,,kqJ83J2D72s,Narok County,KE_County_33,,,,208,252,
202410,October 2024,202410,,eYBXetGx8xF,Mbeere North Sub County,KE_SubCounty_2984,,,,86,171,
202410,October 2024,202410,,gPR82w2xgJZ,Kitutu Chache South Sub County,KE_SubCounty_3053,,,,351,161,
202410,October 2024,202410,,ADMywdLwoRX,Msambweni Sub County,KE_SubCounty_3080,,,,50,73,
202410,October 2024,202410,,q8R0FA1hxnP,Moiben Sub County,KE_SubCounty_3230,,,,24,15,
202410,October 2024,202410,,m9nsQ1MXlVU,Ugunja Sub County,KE_SubCounty_3204,,,,954,525,
202410,October 2024,202410,,gU0Cz7Qlfss,Kipkelion East Sub County,KE_SubCounty_3028,,,,32,50,
202410,October 2024,202410,,EESGLsSLTqH,Ndaragwa Sub County,KE_SubCounty_3184,"Ndaragwa sub county is one among the five sub counties comprising The Nyandarua county. Ndaragwa is the constituency with a population of  103,603 in 2016 based on population projection of 92,626 in 2009 census.",,,,4,
202410,October 2024,202410,,gZM3NbHaugk,Narok East Sub County,KE_SubCounty_3175,,,,,2,
202410,October 2024,202410,,TPRNJqSm4lK,Ruiru Sub County,KE_SubCounty_3036,,,,,5,
202410,October 2024,202410,,JmE1qRVQD4F,Chuka Sub County,KE_SubCounty_3213,Chuka Town -Along Nairobi Meru Highway,,,2,2,30
202410,October 2024,202410,,yXwsnpFBIPW,Igambangombe Sub County,KE_SubCounty_3256,,,,,,19
202410,October 2024,202410,,FBJ9Y11esHS,Nakuru East Sub County,KE_SubCounty_3156,,,,5,13,
202410,October 2024,202410,,PLFoYJO8MVS,Konoin Sub County,KE_SubCounty_2959,konoin,,,43,85,
202410,October 2024,202410,,AvnM6jKoocs,Mbeere South Sub County,KE_SubCounty_2985,SUB COUNTY,,,41,18,18
202410,October 2024,202410,,AphsS3lJwKU,Kimilili Sub County,KE_SubCounty_2965,,,,1056,200,
202410,October 2024,202410,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,,47,65,10
202410,October 2024,202410,,E2DGjZRlwbY,Samburu North Sub County,KE_SubCounty_3198,,,,65,136,
202410,October 2024,202410,,e1J7R103h8I,Nambale Sub County,KE_SubCounty_2977,,,,1658,1075,
202410,October 2024,202410,,yWPcTwGwQ2B,Bura Sub County,KE_SubCounty_3249,,,,45,72,
202410,October 2024,202410,,BLz1HkvvMkA,Kajiado North Sub County,KE_SubCounty_3010,,,,11,15,
202410,October 2024,202410,,vSISrsNNHwq,Jomvu Sub County,KE_SubCounty_3131,,,,5,19,
202410,October 2024,202410,,YnIAWg1T4AY,Belgut Sub County,KE_SubCounty_3024,,,,13,22,
202410,October 2024,202410,,fYYivceocJ2,Mwala Sub County,KE_SubCounty_3091,,,,,6,
202410,October 2024,202410,,iyOe3zltlp6,Teso Central Sub County,3276,,,,1006,419,
202410,October 2024,202410,,KTayLusaU5I,Nakuru West Sub County,KE_SubCounty_3157,,,,56,87,
202410,October 2024,202410,,nfJoTgKpwCg,Lamu Central Sub County,KE_SubCounty_3262,,,,,,32
202410,October 2024,202410,,IPOMRXiYjxr,Embu west (Manyatta) Sub County,KE_SubCounty_2987,,,,,11,31
202410,October 2024,202410,,y2M16lesMsF,Saboti Sub County,KE_SubCounty_3217,,,,,17,
202410,October 2024,202410,,pF6qPMIlHte,Laikipia East Sub County,KE_SubCounty_3086,,,,,18,7
202410,October 2024,202410,,QwGkDS0DNls,Kuresoi South Sub County,KE_SubCounty_3162,,,,12,193,
202410,October 2024,202410,,Qn5Fff2lIDz,Masaba North Sub County,KE_SubCounty_3182,,,,114,39,
202410,October 2024,202410,,l46g2PZUjoh,Muranga South Sub County,KE_SubCounty_3135,,,,8,76,
202410,October 2024,202410,,BzFBYZhF5fx,Rachuonyo East Sub County,KE_SubCounty_3001,Sub County,,,251,222,
202410,October 2024,202410,,qyhVIMG2rUw,Mandera South Sub County,KE_SubCounty_3102,,,,13,168,
202410,October 2024,202410,,Lpy789vqRC6,Emuhaya Sub County,KE_SubCounty_3233,,,,1637,629,
202410,October 2024,202410,,CeukNtGhW7J,Yatta Sub County,KE_SubCounty_3097,,,,,74,
202410,October 2024,202410,,LRNmnMw1fBs,Seme Sub County,KE_SubCounty_3065,,,,1312,822,83
202410,October 2024,202410,,m1X5Chs8cRL,Suguta Sub county,,,,,94,38,
202410,October 2024,202410,,cQkF9l9wePP,Kitutu Chache North Sub County,KE_SubCounty_3054,,,,288,81,
202410,October 2024,202410,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,,,112,70,
202410,October 2024,202410,,zGJ7QQlAMYD,Narok Central Sub County,3274,,,,37,33,
202410,October 2024,202410,,kphDeKClFch,Turkana County,KE_County_23,,,,1949,1924,156
202410,October 2024,202410,,cmWAJB5kCDW,Kitui West Sub County,KE_SubCounty_3073,,,,160,147,
202410,October 2024,202410,,YZAZ1a9MIvX,Thika Town Sub County,KE_SubCounty_3037,,,,,69,
202410,October 2024,202410,,OZNRpww2TUK,Bomet East Sub County,KE_SubCounty_2961,,,,30,36,18
202410,October 2024,202410,,f6EOn3xI9YH,Kirinyaga North/Mwea West Sub County,KE_SubCounty_3052,,,,3,4,
202410,October 2024,202410,,PFu8alU2KWG,Embu County,KE_County_14,,,,148,226,49
202410,October 2024,202410,,nwh9bXKykiS,Nakuru North Sub County,KE_SubCounty_3158,,,,,14,
202410,October 2024,202410,,qoLIT7y5f5c,Kamukunji Sub County,KE_SubCounty_3141,,,,,,3
202410,October 2024,202410,,eZpy65ooW0m,Laisamis Sub County,KE_SubCounty_3106,,,,126,66,
202410,October 2024,202410,,jxjGWCdfsib,Mbooni Sub County,KE_SubCounty_3084,,,,328,316,
202410,October 2024,202410,,RIBiZFJxB1K,Butula Sub County,KE_SubCounty_2975,,,,1796,1096,
202410,October 2024,202410,,AIGIQpolMRn,Makueni Sub County,KE_SubCounty_3082,,,,1,76,
202410,October 2024,202410,,Ur2xRBDtazT,Homa Bay Town Sub County,KE_SubCounty_2998,,,,255,118,
202410,October 2024,202410,,EmQRGVtvWy3,Samburu Central Sub County,KE_SubCounty_3199,,,,81,200,
202410,October 2024,202410,,XAy1bjurhLU,Kilome Sub County,KE_SubCounty_3083,,,,,67,
202410,October 2024,202410,,k5sxmlXAtIg,Mogotio Sub County,KE_SubCounty_2954,,,,24,17,
202410,October 2024,202410,,QiXBA5Ji7dA,Arabia Sub County,KE_SubCounty_3272,,,,,3,
202410,October 2024,202410,,ssbO49f0iLN,Matungu Sub County,KE_SubCounty_3015,,,,1279,885,
202410,October 2024,202410,,fFh3beH29fD,Nyaribari Chache Sub County,KE_SubCounty_3055,,,,86,22,
202410,October 2024,202410,,toa2Hl7iVQI,Kibwezi West Sub County,KE_SubCounty_3081,,,,30,76,
202410,October 2024,202410,,jNzRdAwjaQ1,Taveta Sub County,KE_SubCounty_3209,,,,5,6,
202410,October 2024,202410,,SZapM1R0Kti,Kajiado Central Sub County,KE_SubCounty_3009,,,,8,69,3
202410,October 2024,202410,,ETGSIeGBsqt,Ithanga Sub County,,,,,20,44,
202410,October 2024,202410,,Mk4bMOSMRTB,Tiaty West Sub County,KE_SubCounty_3253,,,,383,338,
202410,October 2024,202410,,Y3NjAhiBaZT,Lurambi Sub County,KE_SubCounty_3019,,,,1041,419,7
202410,October 2024,202410,,KyuSYunELJI,Sotik Sub County,KE_SubCounty_2963,,,,18,32,
202410,October 2024,202410,,Yz1V5Cx8CO2,Tharaka South Sub County,KE_SubCounty_3211,,,,94,93,
202410,October 2024,202410,,gD4xxgDGJ4Y,Embakasi East Sub County,KE_SubCounty_3144,,,,,2,
202410,October 2024,202410,,zI6vnsXresW,Bunyala Sub County,KE_SubCounty_2973,,,,887,663,
202410,October 2024,202410,,Nb6e34jNGAq,Transmara West Sub County,KE_SubCounty_3178,,,,42,9,
202410,October 2024,202410,,H5RvDZkoDJL,Mandera West Sub County,KE_SubCounty_3105,,,,5,187,
202410,October 2024,202410,,EW4Jw4dVWBt,Dadaab Sub County,KE_SubCounty_2991,,,,36,35,
202410,October 2024,202410,,u7Gkh63FYe4,Mathioya Sub County,KE_SubCounty_3138,,,,,7,
202410,October 2024,202410,,ihZsJ8alvtb,Kericho County,KE_County_35,,,,252,476,23
202410,October 2024,202410,,I2LYLqKU6AW,Isiolo Sub County,KE_SubCounty_3004,,,,39,173,
202410,October 2024,202410,,uRl5fBkhpcE,Mumias West Sub County,KE_SubCounty_3017,,,,1561,810,5
202410,October 2024,202410,,sPkRcDvhGWA,Kisii County,KE_County_45,,,,2731,1699,
202410,October 2024,202410,,ahwTMNAJvrL,Muranga County,KE_County_21,,,,28,138,5
202410,October 2024,202410,,d0Gu8FrRM0Y,Kitui East Sub County,KE_SubCounty_3070,,,,1,3,
202410,October 2024,202410,,WILszL634oZ,Saku Sub County,KE_SubCounty_3107,,,,143,132,
202410,October 2024,202410,,ylWg6VvADJE,West Pokot Sub County,KE_SubCounty_3247,,,,755,510,
202410,October 2024,202410,,A4SNYCxrrnv,Galole Sub County,KE_SubCounty_3248,,,,528,164,
202410,October 2024,202410,,KXc4ez8OAFz,Machakos Sub County,KE_SubCounty_3092,,,,3,4,240
202410,October 2024,202410,,s2jeo1C9aM8,Kahuro Sub County,,,,,,10,
202410,October 2024,202410,,fmsyW02tPng,Rachuonyo North  Sub County,KE_SubCounty_3000,,,,2795,883,
202410,October 2024,202410,,U3lGZ71W9Te,Tigania East Sub County,KE_SubCounty_3114,,,,16,29,
202410,October 2024,202410,,xhVi71INcFs,Limuru Sub County,KE_SubCounty_3030,,,,,17,
202410,October 2024,202410,,MWqQbxWqACn,Kitui Central Sub County,KE_SubCounty_3071,,,,5,19,
202410,October 2024,202410,,iTw0sFjlqZ2,Turkana South Sub County,KE_SubCounty_3221,,,,330,103,
202410,October 2024,202410,,pKJ4NZGPzTA,Kaiti Sub County,KE_SubCounty_3251,,,,,5,
202410,October 2024,202410,,KlVgeHmvG6n,Kipipiri Sub County,KE_SubCounty_3187,,,,,4,
202410,October 2024,202410,,GshNTMZJ5r1,Ainamoi Sub County,KE_SubCounty_3026,,,,46,79,23
202410,October 2024,202410,,uE7HKhqPOtf,Mwingi Central Sub County,KE_SubCounty_3074,,,,33,56,
202410,October 2024,202410,,Lj0mu9j58Ss,Garsen Sub County,KE_SubCounty_3250,,,,148,119,
202410,October 2024,202410,,Cu46otDi1RO,Alego Usonga Sub County,KE_SubCounty_3203,,,,2846,1582,
202410,October 2024,202410,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,,179,260,23
202410,October 2024,202410,,PRpKwAloU5b,Kisumu East Sub County,KE_SubCounty_3068,,,,1088,1054,
202410,October 2024,202410,,k1mze33jOs0,Kabuchai Sub County,KE_SubCounty_2970,,,,1537,499,
202410,October 2024,202410,,mWpq607yRXh,Turkana North Sub County,KE_SubCounty_3225,,,,66,291,
202410,October 2024,202410,,xWAZBULwGxp,Kilifi South Sub County,KE_SubCounty_3046,,,,104,147,
202410,October 2024,202410,,sZjPgbWI5ra,Moyale Sub County,KE_SubCounty_3109,,,,81,60,
202410,October 2024,202410,,k7Rj54u6dMx,Baringo Central Sub County,KE_SubCounty_2956,,,,64,105,
202410,October 2024,202410,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,,360,270,
202410,October 2024,202410,,sr8WEz03EnP,Nyali Sub County,KE_SubCounty_3129,,,,28,83,
202410,October 2024,202410,,THm2tCJa2ZQ,Kuria East Sub County,KE_SubCounty_3119,,,,296,396,
202410,October 2024,202410,,aqYhbqKclsI,Webuye West Sub County,KE_SubCounty_2966,,,,624,292,10
202410,October 2024,202410,,dSLnPmNlm8Q,Marigat Sub County,KE_SubCounty_2955,,,,73,76,
202410,October 2024,202410,,qKzosKQPl6G,Kiambu County,KE_County_22,,,,,194,15
202410,October 2024,202410,,AM36DdkZ36Y,Wundanyi Sub County,KE_SubCounty_3208,,,,24,37,
202410,October 2024,202410,,EZraJgLdRLX,Marakwet East Sub County,KE_SubCounty_2982,,,,15,15,
202410,October 2024,202410,,FBteTV1eqB6,Mumias East Sub County,KE_SubCounty_3016,,,,993,546,
202410,October 2024,202410,,f3AcdRzgTwz,Manga Sub County,KE_SubCounty_3183,Sub County,,,518,72,
202410,October 2024,202410,,iCey76HYgLP,Kathiani Sub County,KE_SubCounty_3094,,,,,23,
202410,October 2024,202410,,PsjxYLsJSIp,Endebess Sub County,KE_SubCounty_3218,subcounty,,,29,45,
202410,October 2024,202410,,Cc8uEFkzfVf,Ruaraka Sub County,KE_SubCounty_3148,,,,,,4
202410,October 2024,202410,,f4AOiG8fYtn,Webuye East Sub County,KE_SubCounty_2967,,,,665,271,
202410,October 2024,202410,,ScLzA7tQxrH,Sigowet/Soin Sub County,KE_SubCounty_3023,,,,10,97,
202410,October 2024,202410,,ES1CWa4AJmJ,Malava Sub County,KE_SubCounty_3020,,,,1324,767,
202410,October 2024,202410,,f1T0Ltob8VQ,Westlands Sub County,KE_SubCounty_3155,Subcounty,,,,6,
202410,October 2024,202410,,XcRpb1xsM64,Rarieda Sub County,KE_SubCounty_3200,,,,2858,1089,
202410,October 2024,202410,,ob6SxuRcqU4,Nakuru County,KE_County_32,,,,126,504,17
202410,October 2024,202410,,urtJSF5jcBC,Sabatia Sub County,KE_SubCounty_3236,,,,1126,606,
202410,October 2024,202410,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,,46,228,
202410,October 2024,202410,,iRK9uABUTVZ,Nyando Sub County,KE_SubCounty_3064,,,,689,1278,28
202410,October 2024,202410,,x7qUMtZZvo9,Ganze Sub County,KE_SubCounty_3043,,,,149,329,
202410,October 2024,202410,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,,257,322,3
